"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.136830541638188
"4",0,0,0.0650868381472015
"5",0,0,0.0357685294637619
"6",0,0,0.0453522402974759
"7",0,0,0.0346981555705775
"8",0,0,0.052894991492579
"9",0,0,0.0431900234429202
"10",0,0,0.0399386855066613
"11",0,0,0.0284343260866158
"12",0,0,0.0364303884140699
"13",0,0,0.025245419881634
"14",0,0,0.0260855898917391
"15",0,0,0.0210542561017957
"16",0,0,0.13511670992146
"17",0,0,0.118258044123857
"18",0,0,0.0386577624805161
"19",0,0,0.0421349700367759
"20",0,0,0.0433023151805998
"21",0,0,0.0805771363353154
"22",0,0,0
"23",0,0,2
"24",0,0,0.0773861164873907
"25",0,0,0.14660825692982
"26",0,0,0.141175414644335
"27",0,0,0.074249043091477
"28",0,0,0.0637722535668922
"29",0,0,0.0425023331712507
"30",0,0,0.0476242795221093
"31",0,0,0.0809245654915737
"32",0,0,0.0784369925481593
"33",0,0,0.0479882644508009
"34",0,0,0.0687239245095913
"35",0,0,0.0583554256260718
"36",0,0,0.0852493431059736
"37",0,0,0.0777860688041246
"38",0,0,0.0446151823934409
"39",0,0,0.0775959857209121
"40",0,0,0.0811208012780939
"41",0,0,0.0590139576710459
"42",0,0,0.0666261044936592
"43",0,0,0
"44",0,0,2
"45",0,0,0.172094753261103
"46",0,0,0.158630476580007
"47",0,0,0.188126824509425
"48",0,0,0.122686504962852
"49",0,0,0.0771168632660847
"50",0,0,0.0574717434919109
"51",0,0,0.0630085533876156
"52",0,0,0.0713805379637895
"53",0,0,0.155219654683291
"54",0,0,0.0281833035678928
"55",0,0,0.110177577119848
"56",0,0,0.0643979875461959
"57",0,0,0.0291416008482719
"58",0,0,0.0413638707086269
"59",0,0,0.0456756751455301
"60",0,0,0.0549742894451579
"61",0,0,0.052503970326062
"62",0,0,0.0539573952299405
"63",0,0,0.102867033591914
"64",0,0,0
"65",0,0,2
"66",0,0,0.0556303343509636
"67",0,0,0.0488320652850153
"68",0,0,0.0352989348281219
"69",0,0,0.0364444467649051
"70",0,0,0.0306977328153074
"71",0,0,0.032794580344929
"72",0,0,0.0435745028657815
"73",0,0,0.0365223835476273
"74",0,0,0.0186063564407436
"75",0,0,0.086841235021158
"76",0,0,0.134226729081804
"77",0,0,0.0229900195737194
"78",0,0,0.0283172209088392
"79",0,0,0.0238767187862989
"80",0,0,0.016349811160989
"81",0,0,0.0231547430346355
"82",0,0,0.0256006298750636
"83",0,0,0.0171176670431458
"84",0,0,0.0126276680349144
"85",0,0,0
"86",0,0,2
"87",0,0,0.0495866080711315
"88",0,0,0.100675908240254
"89",0,0,0.149091280764503
"90",0,0,0.0799935753670256
