"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.289912084087573
"4",0,0,0.285217658113939
"5",0,0,0.0288284373492564
"6",0,0,0.0489475024899126
"7",0,0,0.0597480920197457
"8",0,0,0.0493118099444748
"9",0,0,0.0444040358526114
"10",0,0,0.0172168522093907
"11",0,0,0.0440486004317958
"12",0,0,0.0539831232886724
"13",0,0,0.0800609973707548
"14",0,0,0.0678114776420629
"15",0,0,0.0250264520058278
"16",0,0,0.0841917169322493
"17",0,0,0.0574730067074971
"18",0,0,0.0510812783708474
"19",0,0,0.0606120623308595
"20",0,0,0.0130966407906761
"21",0,0,0.0334565344887961
"22",0,0,0.0474698746575131
"23",0,0,0.0408680963588959
"24",0,0,0.0458184460670591
"25",0,0,0.0193299767201101
"26",0,0,0.0352036020884227
"27",0,0,0
"28",0,0,2
"29",0,0,0.0536877267166342
"30",0,0,0.0474621217393407
"31",0,0,0.0718451946896938
"32",0,0,0.0495402159866103
"33",0,0,0.0314453446474991
"34",0,0,0.0263729937625595
"35",0,0,0.0352912737089496
"36",0,0,0.049148730400693
"37",0,0,0.0477809355287232
"38",0,0,0.0152271336764343
"39",0,0,0.061984581953902
"40",0,0,0.0645701486756845
"41",0,0,0.0264274781241041
"42",0,0,0.044309345515365
"43",0,0,0.0284058479894546
"44",0,0,0.0118332793425998
"45",0,0,0.0401081999097441
"46",0,0,0.065267545533749
"47",0,0,0.0536703651934659
"48",0,0,0.0446123626363814
"49",0,0,0.0244542695658652
"50",0,0,0.0112227670384803
"51",0,0,0.140629650145337
"52",0,0,0.0688344978916822
"53",0,0,0
"54",0,0,2
"55",0,0,0.66539576253535
"56",0,0,0.629106487170495
"57",0,0,0.0626104783562624
"58",0,0,0.0827138416469698
"59",0,0,0.117247733027125
"60",0,0,0.122074512081761
"61",0,0,0.130376088681936
"62",0,0,0.0659649027892864
"63",0,0,0.0651563657672832
"64",0,0,0.162075965213847
"65",0,0,0.169078730182126
"66",0,0,0.155476527167287
"67",0,0,0.0867963069490863
"68",0,0,0.123318064370148
"69",0,0,0.0346622344923117
"70",0,0,0.0893109802879803
"71",0,0,0.0941945226645371
"72",0,0,0.102303986237096
"73",0,0,0.0416324224613462
"74",0,0,0.0339272309509633
"75",0,0,0.0148735604345429
"76",0,0,0.0234865919196464
"77",0,0,0.157330844083415
"78",0,0,0.140283653003477
"79",0,0,0
"80",0,0,2
"81",0,0,0.0319645710122942
"82",0,0,0.0635606615761667
"83",0,0,0.0493598399511182
"84",0,0,0.0418644718108326
"85",0,0,0.0374220215915709
"86",0,0,0.0308325947659291
"87",0,0,0.0155972433461814
"88",0,0,0.0917658247933292
"89",0,0,0.0902561161362486
