"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.0432727188884637
"4",0,0,0.0626285078857863
"5",0,0,0.0316317214201188
"6",0,0,0.0409274015788933
"7",0,0,0.0262944043476934
"8",0,0,0.0135441352621716
"9",0,0,0.0173887578624811
"10",0,0,0.0674963265667103
"11",0,0,0.0497165405071592
"12",0,0,0.0188545644341098
"13",0,0,0.00875740258295803
"14",0,0,0.0140152952162985
"15",0,0,0.0134143095237884
"16",0,0,0.0154800807491434
"17",0,0,0.0668292189090969
"18",0,0,0.0362761919170136
"19",0,0,0.0309464715274617
"20",0,0,0.0204528971053003
"21",0,0,0.00531774388251258
"22",0,0,0
"23",0,0,2
"24",0,0,0.089556382798771
"25",0,0,0.061507945015258
"26",0,0,0.0926638192608097
"27",0,0,0.0708585584103995
"28",0,0,0.115289185095567
"29",0,0,0.0791615714851594
"30",0,0,0.11657734342487
"31",0,0,0.101057077931236
"32",0,0,0.0583591312478176
"33",0,0,0.0540047479394173
"34",0,0,0.00984177321421298
"35",0,0,0.025972756881009
"36",0,0,0.0666247311439228
"37",0,0,0.0203482923116413
"38",0,0,0.024150977205902
"39",0,0,0.0220153582755312
"40",0,0,0.0293965440145606
"41",0,0,0.0500711863250712
"42",0,0,0.0187439003411777
"43",0,0,0
"44",0,0,2
"45",0,0,0.141635232904811
"46",0,0,0.152409108979746
"47",0,0,0.137784353610996
"48",0,0,0.110638153003383
"49",0,0,0.107306898659872
"50",0,0,0.079349133580651
"51",0,0,0.0947396907320264
"52",0,0,0.0931403725566953
"53",0,0,0.0422085026979162
"54",0,0,0.034129192782719
"55",0,0,0.0382917014508366
"56",0,0,0.0354654338758177
"57",0,0,0.0292740584818709
"58",0,0,0.0518055595472146
"59",0,0,0.0684629659012813
"60",0,0,0.0589615959756857
"61",0,0,0.0223949659521956
"62",0,0,0.0181219921642186
"63",0,0,0.0940360744608153
"64",0,0,0
"65",0,0,2
"66",0,0,0.0558864572146061
"67",0,0,0.0548934841306325
"68",0,0,0.0478645171290801
"69",0,0,0.03101572826809
"70",0,0,0.0291122311065298
"71",0,0,0.0461192649551139
"72",0,0,0.0440608817433333
"73",0,0,0.0395108187715719
"74",0,0,0.029935587517201
"75",0,0,0.0258611871343912
"76",0,0,0.018747098442159
"77",0,0,0.0141835009782493
"78",0,0,0.0350636478421741
"79",0,0,0.0174115277905186
"80",0,0,0.0216872497103713
"81",0,0,0.0128281916106675
"82",0,0,0.0110108491952256
"83",0,0,0.0244190274171598
"84",0,0,0.0178040697594679
"85",0,0,0
"86",0,0,2
"87",0,0,0.0921508697734319
"88",0,0,0.065103982213072
"89",0,0,0.0929643985620302
"90",0,0,0.0875799623201563
