"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.0584718336038814
"4",0,0,0.0592946888430996
"5",0,0,0.0457278047253528
"6",0,0,0.046388581569175
"7",0,0,0.0265002490554334
"8",0,0,0.0644391883871918
"9",0,0,0.0141204249227847
"10",0,0,0.0335518777417897
"11",0,0,0.0689221591725042
"12",0,0,0.0204660554333267
"13",0,0,0.021981637791575
"14",0,0,0.0199968422507155
"15",0,0,0.0131523762111643
"16",0,0,0.0185792491775098
"17",0,0,0.0113415915990658
"18",0,0,0.0162761574089218
"19",0,0,0.01326804431708
"20",0,0,0.0243765507199029
"21",0,0,0.0381492463883626
"22",0,0,0
"23",0,0,2
"24",0,0,0.0585385343171487
"25",0,0,0.0656739293784071
"26",0,0,0.130856820991494
"27",0,0,0.140874263440843
"28",0,0,0.0768336622191081
"29",0,0,0.0337997281793804
"30",0,0,0.010846197490365
"31",0,0,0.140810716211516
"32",0,0,0.153523756874954
"33",0,0,0.0522060044439335
"34",0,0,0.0318154695077725
"35",0,0,0.0368584895241246
"36",0,0,0.0311488250179682
"37",0,0,0.0176745756667593
"38",0,0,0.0128052616138836
"39",0,0,0.0562612211029942
"40",0,0,0.0420563981458232
"41",0,0,0.0708657366080393
"42",0,0,0.0340277081949402
"43",0,0,0
"44",0,0,2
"45",0,0,0.0907113912361617
"46",0,0,0.0883095702627977
"47",0,0,0.0282593082010158
"48",0,0,0.0571209287389482
"49",0,0,0.0479668187396246
"50",0,0,0.0219210606495215
"51",0,0,0.00991074164732388
"52",0,0,0.206068041250942
"53",0,0,0.241736757651789
"54",0,0,0.0704704037167377
"55",0,0,0.0676369617886552
"56",0,0,0.0650283916839406
"57",0,0,0.107267035243825
"58",0,0,0.132635095280246
"59",0,0,0.140256686115137
"60",0,0,0.0853065848865139
"61",0,0,0.00931517579007503
"62",0,0,0.0824178530416802
"63",0,0,0.224858768119013
"64",0,0,0
"65",0,0,2
"66",0,0,0.0833567575245103
"67",0,0,0.0812794795751055
"68",0,0,0.0671114446275745
"69",0,0,0.153854785837165
"70",0,0,0.169421219228879
"71",0,0,0.0824762026283946
"72",0,0,0.0290171828405171
"73",0,0,0.0471714150731139
"74",0,0,0.0523367320817798
"75",0,0,0.0709734830764279
"76",0,0,0.0397824999214479
"77",0,0,0.0576924553126317
"78",0,0,0.139658658521411
"79",0,0,0.23496211652094
"80",0,0,0.119174336583008
"81",0,0,0.0814860754975965
"82",0,0,0.146282024186159
"83",0,0,0.214090873462649
"84",0,0,0.0635328499675562
"85",0,0,0
"86",0,0,2
"87",0,0,0.049530385875743
"88",0,0,0.00781020646334015
"89",0,0,0.0261615313963078
"90",0,0,0.0675804241256298
