"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.0616048731838643
"4",0,0,0.0588206434850895
"5",0,0,0.0257731061379881
"6",0,0,0.0332286337365833
"7",0,0,0.0195169285493389
"8",0,0,0.032704461469347
"9",0,0,0.0238327673592472
"10",0,0,0.0141110524058271
"11",0,0,0.00918139422963637
"12",0,0,0.0259664783904171
"13",0,0,0.031573995629315
"14",0,0,0.0407208509243115
"15",0,0,0.0217117779096968
"16",0,0,0.013764566829363
"17",0,0,0.0445786047336612
"18",0,0,0.0413412433291501
"19",0,0,0.0296286955500913
"20",0,0,0.0257427368397379
"21",0,0,0.0145589697437697
"22",0,0,0
"23",0,0,2
"24",0,0,0.0656073059955978
"25",0,0,0.0768617726831746
"26",0,0,0.0669276661777475
"27",0,0,0.0152861767620291
"28",0,0,0.00883144948465424
"29",0,0,0.0278145070062369
"30",0,0,0.0314269311260263
"31",0,0,0.0276846040246199
"32",0,0,0.0207566953053707
"33",0,0,0.0564066068825275
"34",0,0,0.0639213594974325
"35",0,0,0.0203688242174162
"36",0,0,0.0372500536912365
"37",0,0,0.054306758327118
"38",0,0,0.0225549107734879
"39",0,0,0.0649564361707137
"40",0,0,0.0526121525885418
"41",0,0,0.170488663846016
"42",0,0,0.16083853083139
"43",0,0,0
"44",0,0,2
"45",0,0,0.0550020690519911
"46",0,0,0.0499657582750427
"47",0,0,0.0813236232591736
"48",0,0,0.0777358733147059
"49",0,0,0.037438162348064
"50",0,0,0.063172820104852
"51",0,0,0.0381343218111979
"52",0,0,0.00999684950371866
"53",0,0,0.0460913278177143
"54",0,0,0.0498920284213821
"55",0,0,0.094149503450629
"56",0,0,0.0130941819141174
"57",0,0,0.0188553785430047
"58",0,0,0.0136176135941655
"59",0,0,0.00866068126650554
"60",0,0,0.0263109197862788
"61",0,0,0.0280807353892308
"62",0,0,0.0169411953533392
"63",0,0,0.00729894512926354
"64",0,0,0
"65",0,0,2
"66",0,0,0.0566225617576598
"67",0,0,0.0679055851900269
"68",0,0,0.0700412792573065
"69",0,0,0.0590356036642296
"70",0,0,0.0534883856552056
"71",0,0,0.0471276076201625
"72",0,0,0.028900825247733
"73",0,0,0.0157318148984788
"74",0,0,0.014681280598095
"75",0,0,0.0568162379958406
"76",0,0,0.0804648724599747
"77",0,0,0.0673545083865958
"78",0,0,0.0642335060540836
"79",0,0,0.0354446780208256
"80",0,0,0.0346086347607068
"81",0,0,0.024980722567612
"82",0,0,0.00657961245059314
"83",0,0,0.021909059769876
"84",0,0,0.0407215544889927
"85",0,0,0
"86",0,0,2
"87",0,0,0.0619455389838526
"88",0,0,0.0680505841268097
"89",0,0,0.0794715074728044
"90",0,0,0.0909158825508503
