"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.0797724018693182
"4",0,0,0.0619348447967701
"5",0,0,0.0510457931665284
"6",0,0,0.0415479530181693
"7",0,0,0.0312122876444518
"8",0,0,0.0749842663496816
"9",0,0,0.118802123297524
"10",0,0,0.070042148025314
"11",0,0,0.0182427684302575
"12",0,0,0.0481240324578064
"13",0,0,0.0352787131284575
"14",0,0,0.0466748519012112
"15",0,0,0.051699091868233
"16",0,0,0.0663803600472308
"17",0,0,0.170698067944544
"18",0,0,0.154842684360612
"19",0,0,0.0204253616859041
"20",0,0,0.0435313082734714
"21",0,0,0.0876097625838582
"22",0,0,0
"23",0,0,2
"24",0,0,0.0922548692481866
"25",0,0,0.0705824482431716
"26",0,0,0.122108496837853
"27",0,0,0.117353477153427
"28",0,0,0.0346623902811102
"29",0,0,0.0916532405319092
"30",0,0,0.0591712371004697
"31",0,0,0.0970633241755093
"32",0,0,0.0665677789925426
"33",0,0,0.0639197348242309
"34",0,0,0.0497343553290882
"35",0,0,0.00597030149992444
"36",0,0,0.0905303623101112
"37",0,0,0.0776852141658887
"38",0,0,0.0188015983363117
"39",0,0,0.0114849466694452
"40",0,0,0.0161900030883258
"41",0,0,0.0470382674000648
"42",0,0,0.11230145502174
"43",0,0,0
"44",0,0,2
"45",0,0,0.157560580412742
"46",0,0,0.113905887468559
"47",0,0,0.114208752729377
"48",0,0,0.0778500873474141
"49",0,0,0.096063996377415
"50",0,0,0.253675180102429
"51",0,0,0.227337707606987
"52",0,0,0.0306723197688078
"53",0,0,0.031017119466514
"54",0,0,0.103892741324888
"55",0,0,0.166347551830497
"56",0,0,0.132555440476806
"57",0,0,0.0240621549325907
"58",0,0,0.0686209792993367
"59",0,0,0.081461215311337
"60",0,0,0.0509769850030384
"61",0,0,0.0186540210142478
"62",0,0,0.00654048927833384
"63",0,0,0.0827300386800345
"64",0,0,0
"65",0,0,2
"66",0,0,0.0735555905421199
"67",0,0,0.0559611659992892
"68",0,0,0.0598010585190597
"69",0,0,0.0183420009813542
"70",0,0,0.0162317990376914
"71",0,0,0.0579638723689161
"72",0,0,0.0564160907897738
"73",0,0,0.0423098392811885
"74",0,0,0.0498780292313159
"75",0,0,0.033499134317173
"76",0,0,0.0323214387056022
"77",0,0,0.0284768994098726
"78",0,0,0.0827402785830456
"79",0,0,0.0784942418270283
"80",0,0,0.048673163036729
"81",0,0,0.0344492002809934
"82",0,0,0.0131667232066297
"83",0,0,0.0314961981832728
"84",0,0,0.0287512121483599
"85",0,0,0
"86",0,0,2
"87",0,0,0.0428617171844526
"88",0,0,0.019432202654357
"89",0,0,0.0372287657598261
"90",0,0,0.0334366415777662
