"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.0675777848112825
"4",0,0,0.0774076171962424
"5",0,0,0.0601951169115901
"6",0,0,0.0240589692214775
"7",0,0,0.0248916893761753
"8",0,0,0.00703597896528976
"9",0,0,0.0176559480062669
"10",0,0,0.0603203531156773
"11",0,0,0.0265872488234492
"12",0,0,0.056730793225549
"13",0,0,0.0518686649143777
"14",0,0,0.0347288712744886
"15",0,0,0.071512980639881
"16",0,0,0.0897893674106239
"17",0,0,0.067395151902789
"18",0,0,0.058776649275031
"19",0,0,0.0260246133496734
"20",0,0,0.0252259429952579
"21",0,0,0.0217557555603109
"22",0,0,0
"23",0,0,2
"24",0,0,0.0549205362319051
"25",0,0,0.108801886013065
"26",0,0,0.0801593194831393
"27",0,0,0.0635221425961058
"28",0,0,0.0616150671508195
"29",0,0,0.0575599591730224
"30",0,0,0.0550044652732849
"31",0,0,0.0420294420614883
"32",0,0,0.0520259637104398
"33",0,0,0.0428937314767554
"34",0,0,0.0312578390167971
"35",0,0,0.0542964547645608
"36",0,0,0.0202235704068298
"37",0,0,0.0453933431242952
"38",0,0,0.0744087427658874
"39",0,0,0.0490013805927955
"40",0,0,0.0339249996315402
"41",0,0,0.0436137971288903
"42",0,0,0.0397883651335412
"43",0,0,0
"44",0,0,2
"45",0,0,0.0657140776394221
"46",0,0,0.0625044038448492
"47",0,0,0.130276393103279
"48",0,0,0.147487229616669
"49",0,0,0.101141251722529
"50",0,0,0.142013374722242
"51",0,0,0.0576215740847124
"52",0,0,0.047641218498271
"53",0,0,0.0771874244938902
"54",0,0,0.105818037214834
"55",0,0,0.0498157334584165
"56",0,0,0.0350575655173031
"57",0,0,0.0109012155285546
"58",0,0,0.0461339809684792
"59",0,0,0.102899452379495
"60",0,0,0.0400708435149549
"61",0,0,0.0849204345255016
"62",0,0,0.0490722416443349
"63",0,0,0.0507913191401838
"64",0,0,0
"65",0,0,2
"66",0,0,0.0386111603037257
"67",0,0,0.0340170912924665
"68",0,0,0.0236205524914215
"69",0,0,0.0226124434769885
"70",0,0,0.00625185572450293
"71",0,0,0.0352938351557322
"72",0,0,0.0669622415992774
"73",0,0,0.0661881598172966
"74",0,0,0.10368130641538
"75",0,0,0.116334677547153
"76",0,0,0.0839867132348921
"77",0,0,0.0721567321876483
"78",0,0,0.107767940501802
"79",0,0,0.107567296610076
"80",0,0,0.0516106985033142
"81",0,0,0.035983043228721
"82",0,0,0.0211203527432664
"83",0,0,0.0301816633073792
"84",0,0,0.00897455291365537
"85",0,0,0
"86",0,0,2
"87",0,0,0.0247796085521947
"88",0,0,0.0287966838368587
"89",0,0,0.0243355562911555
"90",0,0,0.0223778662968568
