"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.129622300550484
"4",0,0,0.205656793955366
"5",0,0,0.21529717369255
"6",0,0,0.259626324743852
"7",0,0,0.318927921794251
"8",0,0,0.0852627210450147
"9",0,0,0.0673731400485386
"10",0,0,0.0750770510875327
"11",0,0,0.066570939605807
"12",0,0,0.0491984247715311
"13",0,0,0.051986648285882
"14",0,0,0.0380543834531582
"15",0,0,0.0130216166431054
"16",0,0,0.0484849770547538
"17",0,0,0.0459459552082662
"18",0,0,0.0117320927374446
"19",0,0,0.0484107849554208
"20",0,0,0.0452960263157818
"21",0,0,0.195701166322534
"22",0,0,0
"23",0,0,2
"24",0,0,0.0430428089232104
"25",0,0,0.0400692450640139
"26",0,0,0.0258075434708536
"27",0,0,0.102321630655497
"28",0,0,0.120455588496342
"29",0,0,0.0718099227126725
"30",0,0,0.0637567729735438
"31",0,0,0.0642175155234146
"32",0,0,0.0180065016035875
"33",0,0,0.00762785684186587
"34",0,0,0.0422416914907535
"35",0,0,0.0230936268264645
"36",0,0,0.0455417281182873
"37",0,0,0.0416910086229633
"38",0,0,0.00686225181700584
"39",0,0,0.0209538588331601
"40",0,0,0.0202038832901004
"41",0,0,0.0398763940195199
"42",0,0,0.0337213715616669
"43",0,0,0
"44",0,0,2
"45",0,0,0.0841729315160165
"46",0,0,0.0840742986887194
"47",0,0,0.0434885387199892
"48",0,0,0.0739431308506747
"49",0,0,0.0865664553969954
"50",0,0,0.0736326938255012
"51",0,0,0.0849276221261375
"52",0,0,0.0476580234588049
"53",0,0,0.0821136237173832
"54",0,0,0.0397016322082607
"55",0,0,0.0898757303169215
"56",0,0,0.0402844647475922
"57",0,0,0.0161624039053601
"58",0,0,0.166813070531059
"59",0,0,0.170325251797847
"60",0,0,0.0778100231332699
"61",0,0,0.148225590570589
"62",0,0,0.112009182212888
"63",0,0,0.0746143880226864
"64",0,0,0
"65",0,0,2
"66",0,0,0.0536440304227786
"67",0,0,0.0635905220925257
"68",0,0,0.0523745663466534
"69",0,0,0.030027635604556
"70",0,0,0.0256571491011765
"71",0,0,0.0368457025988106
"72",0,0,0.0372257330350928
"73",0,0,0.0620143314081511
"74",0,0,0.0470240332170689
"75",0,0,0.033411275043015
"76",0,0,0.0273392648035751
"77",0,0,0.0311751984757114
"78",0,0,0.0533655553704822
"79",0,0,0.070923634988627
"80",0,0,0.0427140316523739
"81",0,0,0.0635363533734822
"82",0,0,0.0279364457295483
"83",0,0,0.0421133945437791
"84",0,0,0.0235004787185283
"85",0,0,0
"86",0,0,2
"87",0,0,0.0423513459054137
"88",0,0,0.0339080005308482
"89",0,0,0.0556151786835213
"90",0,0,0.0702475408822259
