"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.137107413730987
"4",0,0,0.0873004473069869
"5",0,0,0.0743061726911029
"6",0,0,0.0627241109940986
"7",0,0,0.0530380250386456
"8",0,0,0.0565279444168988
"9",0,0,0.0440730405123132
"10",0,0,0.0447197014748533
"11",0,0,0.049431189546682
"12",0,0,0.034019407696196
"13",0,0,0.00673023773725713
"14",0,0,0.0329495751110693
"15",0,0,0.028018172674177
"16",0,0,0.0386479132683771
"17",0,0,0.0776611228350453
"18",0,0,0.0188216577378296
"19",0,0,0.0115904270844521
"20",0,0,0.0267100074878312
"21",0,0,0.0241208499021075
"22",0,0,0
"23",0,0,2
"24",0,0,0.0370633201426963
"25",0,0,0.0724906642265058
"26",0,0,0.0874353395372832
"27",0,0,0.0704401888129213
"28",0,0,0.103571728285281
"29",0,0,0.101598838576039
"30",0,0,0.0160015655484081
"31",0,0,0.0145724740521299
"32",0,0,0.0269767640757745
"33",0,0,0.0174097099344015
"34",0,0,0.00849802918328715
"35",0,0,0.0227400483728597
"36",0,0,0.0428895430145857
"37",0,0,0.0585467445721792
"38",0,0,0.0556173686900055
"39",0,0,0.0224953684121865
"40",0,0,0.0210400213878218
"41",0,0,0.0148500269360025
"42",0,0,0.0157264236239521
"43",0,0,0
"44",0,0,2
"45",0,0,0.11761136764786
"46",0,0,0.151998434202461
"47",0,0,0.175569241326606
"48",0,0,0.0891654507082199
"49",0,0,0.117456372326068
"50",0,0,0.0864030149936911
"51",0,0,0.0971095572021621
"52",0,0,0.082371774291926
"53",0,0,0.0298899749079855
"54",0,0,0.0919324757634646
"55",0,0,0.0743760942776642
"56",0,0,0.0734098474320714
"57",0,0,0.0326999097858083
"58",0,0,0.0901130939431113
"59",0,0,0.0297905505152221
"60",0,0,0.0557537532368898
"61",0,0,0.0483602688164572
"62",0,0,0.0211590595254137
"63",0,0,0.012296836991682
"64",0,0,0
"65",0,0,2
"66",0,0,0.10680477564229
"67",0,0,0.0729297093097182
"68",0,0,0.0560906284507492
"69",0,0,0.0637430945279565
"70",0,0,0.0668785780351227
"71",0,0,0.0510059025996012
"72",0,0,0.0721130681638217
"73",0,0,0.0598424214082285
"74",0,0,0.0608720765211768
"75",0,0,0.0419536470405137
"76",0,0,0.0271931333244259
"77",0,0,0.0176002329530038
"78",0,0,0.0160197159775072
"79",0,0,0.0261234760321057
"80",0,0,0.0123745706996243
"81",0,0,0.0557381207074655
"82",0,0,0.0461220988247499
"83",0,0,0.0192076026614463
"84",0,0,0.0645181873582946
"85",0,0,0
"86",0,0,2
"87",0,0,0.039434931215865
"88",0,0,0.0273246720016911
"89",0,0,0.0259156053373252
"90",0,0,0.0409116328200183
