"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.0426344145028403
"4",0,0,0.042011775730145
"5",0,0,0.0217117779096968
"6",0,0,0.0418301039922207
"7",0,0,0.0562133978691913
"8",0,0,0.0413412433291501
"9",0,0,0.0386443268798927
"10",0,0,0.032704461469347
"11",0,0,0.0145250576590938
"12",0,0,0.0660222454934698
"13",0,0,0.020923097285058
"14",0,0,0.021923469159784
"15",0,0,0.0277342405700967
"16",0,0,0.0387142983921961
"17",0,0,0.0429059075186623
"18",0,0,0.0279639088827009
"19",0,0,0.0206453021290559
"20",0,0,0.0206311730156092
"21",0,0,0.0213694478169184
"22",0,0,0
"23",0,0,2
"24",0,0,0.0774179888656377
"25",0,0,0.0683979327172978
"26",0,0,0.0372500536912365
"27",0,0,0.054306758327118
"28",0,0,0.0508220050765414
"29",0,0,0.080111167760806
"30",0,0,0.112796769457285
"31",0,0,0.0845659908000846
"32",0,0,0.0673114083941199
"33",0,0,0.0525590572594296
"34",0,0,0.0243601190473282
"35",0,0,0.113169014310455
"36",0,0,0.0339797542663275
"37",0,0,0.0701729185654979
"38",0,0,0.03306484840431
"39",0,0,0.0336666155115123
"40",0,0,0.0125811366736078
"41",0,0,0.0358621597230284
"42",0,0,0.0320014780908633
"43",0,0,0
"44",0,0,2
"45",0,0,0.0682112050912458
"46",0,0,0.0573006605546568
"47",0,0,0.0188553785430047
"48",0,0,0.0136176135941655
"49",0,0,0.00866068126650554
"50",0,0,0.0555515193311578
"51",0,0,0.0505858606727216
"52",0,0,0.0263109197862788
"53",0,0,0.0549000446265757
"54",0,0,0.0553619454137948
"55",0,0,0.0343989418441905
"56",0,0,0.0335402400110673
"57",0,0,0.0193648186152104
"58",0,0,0.0911189124166877
"59",0,0,0.0443419846195454
"60",0,0,0.0352837427153073
"61",0,0,0.035834336885172
"62",0,0,0.0437376588308062
"63",0,0,0.0156300511835374
"64",0,0,0
"65",0,0,2
"66",0,0,0.0790038764871699
"67",0,0,0.0673545083865958
"68",0,0,0.0570559313305812
"69",0,0,0.0568162379958406
"70",0,0,0.0558858729913026
"71",0,0,0.0499961278500646
"72",0,0,0.0478179307373291
"73",0,0,0.0347429201420951
"74",0,0,0.0509429190368985
"75",0,0,0.0392326968229307
"76",0,0,0.0456080365725165
"77",0,0,0.0119037221069714
"78",0,0,0.0457791491838807
"79",0,0,0.0230785116504509
"80",0,0,0.033187660357428
"81",0,0,0.0470914047358963
"82",0,0,0.0157885686495008
"83",0,0,0.0115758066673558
"84",0,0,0.0398426216506896
"85",0,0,0
"86",0,0,2
"87",0,0,0.0496098790564944
"88",0,0,0.0454012356660036
"89",0,0,0.0669863866766972
"90",0,0,0.0808378160269066
