"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.0469962817678165
"4",0,0,0.0457249352104516
"5",0,0,0.0293956493379548
"6",0,0,0.03016741619695
"7",0,0,0.0400152033607228
"8",0,0,0.0226002212378552
"9",0,0,0.0256901946275228
"10",0,0,0.02699903146411
"11",0,0,0.0228434345053453
"12",0,0,0.0176587258883533
"13",0,0,0.0714686966440553
"14",0,0,0.0751611561912136
"15",0,0,0.0385186915665629
"16",0,0,0.0330539937072663
"17",0,0,0.0132754811588884
"18",0,0,0.010106636433552
"19",0,0,0.0200067513604783
"20",0,0,0.0165718134191766
"21",0,0,0.0325332091869216
"22",0,0,0
"23",0,0,2
"24",0,0,0.0544942198769741
"25",0,0,0.0380150562277632
"26",0,0,0.0360928829549539
"27",0,0,0.0293347660634954
"28",0,0,0.0667299782706394
"29",0,0,0.0613888923177475
"30",0,0,0.0459645646123185
"31",0,0,0.0295814604101961
"32",0,0,0.0102758843901632
"33",0,0,0.0476002626043176
"34",0,0,0.0324603773853601
"35",0,0,0.0357948515851093
"36",0,0,0.012555512733457
"37",0,0,0.030994846345804
"38",0,0,0.0195910387677632
"39",0,0,0.0296179438854219
"40",0,0,0.0264693426438965
"41",0,0,0.048134563465352
"42",0,0,0.0339729598357282
"43",0,0,0
"44",0,0,2
"45",0,0,0.074582102410699
"46",0,0,0.0237064590354612
"47",0,0,0.116962543149506
"48",0,0,0.145861231655296
"49",0,0,0.0426985362746781
"50",0,0,0.0713225385134321
"51",0,0,0.0148086258646776
"52",0,0,0.0639832556220766
"53",0,0,0.0344192562383326
"54",0,0,0.00600780325909564
"55",0,0,0.119428816037002
"56",0,0,0.0901853391633031
"57",0,0,0.0380107879423724
"58",0,0,0.114476249501807
"59",0,0,0.121493460729374
"60",0,0,0.0579207259968312
"61",0,0,0.0465111223257405
"62",0,0,0.0440523518100907
"63",0,0,0.0171244445165384
"64",0,0,0
"65",0,0,2
"66",0,0,0.0797879640046041
"67",0,0,0.0583514155783731
"68",0,0,0.0568286916970644
"69",0,0,0.0659145264717877
"70",0,0,0.0375003173319907
"71",0,0,0.0247258609556877
"72",0,0,0.0546761099567261
"73",0,0,0.0419177146323604
"74",0,0,0.0243135558896678
"75",0,0,0.0534671076457293
"76",0,0,0.0508242855335911
"77",0,0,0.121729967551133
"78",0,0,0.0798910814797246
"79",0,0,0.0326796389208939
"80",0,0,0.0368290442449977
"81",0,0,0.001976081982105
"82",0,0,0.00499057110960259
"83",0,0,0.00172652830848498
"84",0,0,0.0154441089092249
"85",0,0,0
"86",0,0,2
"87",0,0,0.0302313909703143
"88",0,0,0.0258032807991542
"89",0,0,0.044357062571816
"90",0,0,0.0588935870872203
