"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.111987949798181
"4",0,0,0.129812531367353
"5",0,0,0.216365926383985
"6",0,0,0.122420039209273
"7",0,0,0.119852763422459
"8",0,0,0.162851191582991
"9",0,0,0.0747319509982176
"10",0,0,0.075244011721864
"11",0,0,0.0636069131462925
"12",0,0,0.0555626079301539
"13",0,0,0.0526075479375346
"14",0,0,0.110505232907768
"15",0,0,0.0679138991665182
"16",0,0,0.0622234176174854
"17",0,0,0.108867479533605
"18",0,0,0.408283657522561
"19",0,0,0.279783820833157
"20",0,0,0.169665615255419
"21",0,0,0.156993607513172
"22",0,0,0
"23",0,0,2
"24",0,0,0.128889137245929
"25",0,0,0.0248423549608325
"26",0,0,0.0338236677490777
"27",0,0,0.0425750361127269
"28",0,0,0.0835812087134423
"29",0,0,0.0366309404738672
"30",0,0,0.0433797567996871
"31",0,0,0.0394280724864912
"32",0,0,0.044256590469669
"33",0,0,0.0425332834377973
"34",0,0,0.0116127731399524
"35",0,0,0.037193105879988
"36",0,0,0.0353930854829019
"37",0,0,0.0285973372886358
"38",0,0,0.00776810144115021
"39",0,0,0.0323625045384315
"40",0,0,0.0339036354982766
"41",0,0,0.046737536306485
"42",0,0,0.112254131883864
"43",0,0,0
"44",0,0,2
"45",0,0,0.0186151148263985
"46",0,0,0.0959121791015093
"47",0,0,0.130779966738029
"48",0,0,0.0992261905950238
"49",0,0,0.0822234206294046
"50",0,0,0.0871379825334509
"51",0,0,0.0778213813806977
"52",0,0,0.0307437229365606
"53",0,0,0.059413665936382
"54",0,0,0.0987487037889612
"55",0,0,0.0659607375640994
"56",0,0,0.0457786413079288
"57",0,0,0.119583594610632
"58",0,0,0.109025973052296
"59",0,0,0.128375347321828
"60",0,0,0.0537818975120811
"61",0,0,0.0272441443249738
"62",0,0,0.0307450744022518
"63",0,0,0.045877964209411
"64",0,0,0
"65",0,0,2
"66",0,0,0.0293233303019967
"67",0,0,0.0493392196938703
"68",0,0,0.0381467534660553
"69",0,0,0.0334825700925123
"70",0,0,0.0619541201212639
"71",0,0,0.0742274517951411
"72",0,0,0.0255634504713272
"73",0,0,0.0442594317631847
"74",0,0,0.0124771871830152
"75",0,0,0.0559348951907483
"76",0,0,0.102635138232479
"77",0,0,0.0603362618994581
"78",0,0,0.00939853712021185
"79",0,0,0.0676741560715758
"80",0,0,0.0736197154300395
"81",0,0,0.0342462041692214
"82",0,0,0.0272390840521483
"83",0,0,0.0249316866657673
"84",0,0,0.024125474088606
"85",0,0,0
"86",0,0,2
"87",0,0,0.0726031025507864
"88",0,0,0.0717750654823804
"89",0,0,0.0522115695990841
"90",0,0,0.0678309848078295
"91",0,0,0.036560386007262
