"","dimension","Birth","Death"
"1",0,0,0
"2",0,0,2
"3",0,0,0.0347167423586949
"4",0,0,0.0329015501154581
"5",0,0,0.0519899461434612
"6",0,0,0.0529224659289418
"7",0,0,0.0346705768628098
"8",0,0,0.0358879060408935
"9",0,0,0.0188079477881028
"10",0,0,0.0173326051129079
"11",0,0,0.0171680284249532
"12",0,0,0.0161280035962298
"13",0,0,0.0514819599471504
"14",0,0,0.0450826052929508
"15",0,0,0.0107822863994609
"16",0,0,0.0914219951652774
"17",0,0,0.0881362241079115
"18",0,0,0.0152820319329597
"19",0,0,0.0314531922068333
"20",0,0,0.0195878763524788
"21",0,0,0.0144241637539235
"22",0,0,0
"23",0,0,2
"24",0,0,0.0721242767728038
"25",0,0,0.0774135001146441
"26",0,0,0.104643224816516
"27",0,0,0.0911504322535006
"28",0,0,0.0580760854397057
"29",0,0,0.076775018072287
"30",0,0,0.0615310206318732
"31",0,0,0.0304198438523277
"32",0,0,0.0536966013822104
"33",0,0,0.0474312976841241
"34",0,0,0.044741552275262
"35",0,0,0.0347587701163318
"36",0,0,0.0264007575648882
"37",0,0,0.00652306676341734
"38",0,0,0.0643809979730044
"39",0,0,0.0748253820571602
"40",0,0,0.0760185687842122
"41",0,0,0.0182912656751795
"42",0,0,0.0458831134514649
"43",0,0,0
"44",0,0,2
"45",0,0,0.103895374776744
"46",0,0,0.0820140792791092
"47",0,0,0.119208794977552
"48",0,0,0.106864394444548
"49",0,0,0.0603177428291212
"50",0,0,0.089449076574328
"51",0,0,0.0791528357040984
"52",0,0,0.0801833149726301
"53",0,0,0.0307515105320048
"54",0,0,0.0834813661843168
"55",0,0,0.0532479192081719
"56",0,0,0.0581204989655113
"57",0,0,0.0508946922576412
"58",0,0,0.0323761100195808
"59",0,0,0.0313333719857918
"60",0,0,0.0273467749469659
"61",0,0,0.078374527111811
"62",0,0,0.0191225364426375
"63",0,0,0.015706775607998
"64",0,0,0
"65",0,0,2
"66",0,0,0.0933457454841944
"67",0,0,0.0529323360527381
"68",0,0,0.0543327838418022
"69",0,0,0.049946252111645
"70",0,0,0.0660755098353391
"71",0,0,0.081990303085182
"72",0,0,0.0515543257156953
"73",0,0,0.0761224966747676
"74",0,0,0.0420195252234006
"75",0,0,0.0610152718587732
"76",0,0,0.0350337551512823
"77",0,0,0.0288003784697354
"78",0,0,0.00444788713885593
"79",0,0,0.0564888519975402
"80",0,0,0.0495236226461676
"81",0,0,0.024421384072161
"82",0,0,0.0349597997705937
"83",0,0,0.0163799877899832
"84",0,0,0.0646736437816828
"85",0,0,0
"86",0,0,2
"87",0,0,0.139372033062591
"88",0,0,0.112338524558586
"89",0,0,0.0729551382700355
"90",0,0,0.0528812121646242
